Id,Label,timeset,clustering,triangles,Degree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,modularity_class,pageranks,componentnumber,eigencentrality
239,,,0.975453,329148,822,12384,2,0.989286,0.994585,16.364747,0.035418,0.035418,8,0.001006,0,0.99569
240,,,0.97438,330389,824,26728,2,0.991647,0.995788,17.09329,0.035486,0.035486,2,0.001922,0,0.997578
241,,,0.976609,329538,822,14340,2,0.989286,0.994585,14.041519,0.035439,0.035439,6,0.001134,0,0.996279
242,,,0.980016,321891,811,11415,2,0.976498,0.987966,11.128806,0.035025,0.035025,2,0.000925,0,0.984623
243,,,0.96897,331754,828,26015,2,0.996403,0.998195,22.928373,0.03556,0.03556,5,0.001885,0,0.999661
244,,,0.982451,321895,810,6055,2,0.975352,0.987365,9.919783,0.035024,0.035024,8,0.00059,0,0.984612
245,,,0.997743,95487,438,580,2,0.678922,0.763538,0.361588,0.019124,0.019124,8,0.000219,0,0.53762
246,,,0.977923,323586,814,12153,2,0.979953,0.989771,13.523098,0.035116,0.035116,2,0.000984,0,0.987197
247,,,0.968029,331432,828,33228,2,0.996403,0.998195,28.281328,0.035542,0.035542,4,0.002335,0,0.999171
248,,,0.996797,284476,756,3086,2,0.917219,0.954874,1.284827,0.032933,0.032933,8,0.000383,0,0.925819
249,,,0.976371,329458,822,23357,2,0.989286,0.994585,14.576718,0.035435,0.035435,1,0.001714,0,0.996157
250,,,0.976088,328561,821,12111,2,0.988109,0.993983,15.400246,0.035386,0.035386,8,0.000982,0,0.994793
251,,,0.976696,327165,819,12487,2,0.985765,0.99278,15.889604,0.035311,0.035311,8,0.001006,0,0.992669
252,,,0.971443,330995,826,31892,2,0.994019,0.996992,20.414905,0.035518,0.035518,4,0.002247,0,0.998502
253,,,0.991417,302750,782,4078,2,0.944318,0.970517,4.326732,0.03397,0.03397,8,0.000455,0,0.954963
254,,,0.992925,287134,761,2601,2,0.922309,0.957882,3.594167,0.033081,0.033081,6,0.000356,0,0.929961
255,,,0.976549,328716,821,13035,2,0.988109,0.993983,14.441674,0.035395,0.035395,8,0.00105,0,0.995021
256,,,0.985971,315905,801,5595,2,0.965157,0.981949,7.516537,0.034698,0.034698,8,0.000553,0,0.975421
257,,,0.974599,330463,824,22162,2,0.991647,0.995788,16.013599,0.035489,0.035489,1,0.001635,0,0.997687
258,,,0.98149,325565,815,10523,2,0.98111,0.990373,10.224043,0.035224,0.035224,2,0.000874,0,0.990221
259,,,0.966967,331869,829,34257,2,0.997599,0.998797,29.216735,0.035566,0.035566,4,0.002409,0,0.999837
260,,,0.974669,330487,824,23817,2,0.991647,0.995788,15.973451,0.035491,0.035491,6,0.001746,0,0.997728
261,,,0.972095,331217,826,41676,2,0.994019,0.996992,18.54866,0.03553,0.03553,4,0.002889,0,0.998838
262,,,0.985595,318156,804,8621,2,0.968531,0.983755,7.449019,0.034819,0.034819,8,0.000755,0,0.978833
263,,,0.999139,265856,730,1340,2,0.891631,0.93923,0.320862,0.031846,0.031846,8,0.000272,0,0.895261
264,,,0.993077,277444,748,3799,2,0.90919,0.95006,3.309712,0.032536,0.032536,8,0.000431,0,0.914662
265,,,0.97338,330852,825,17836,2,0.992832,0.99639,17.262453,0.035511,0.035511,8,0.001364,0,0.998281
266,,,0.973708,330161,824,24213,2,0.991647,0.995788,18.182631,0.035473,0.035473,8,0.001771,0,0.997233
267,,,0.973392,330856,825,20826,2,0.992832,0.99639,17.227587,0.035511,0.035511,3,0.001545,0,0.99829
268,,,0.982002,323340,812,8640,2,0.977647,0.988568,10.29507,0.035103,0.035103,8,0.00076,0,0.986817
269,,,0.97625,329417,822,12473,2,0.989286,0.994585,14.638672,0.035433,0.035433,8,0.001011,0,0.996094
270,,,0.970259,331393,827,30693,2,0.99521,0.997593,21.595681,0.03554,0.03554,3,0.00219,0,0.999113
271,,,0.966967,331869,829,26680,2,0.997599,0.998797,29.216735,0.035566,0.035566,4,0.001916,0,0.999837
272,,,0.995203,249782,709,2305,2,0.871983,0.926594,2.075069,0.030888,0.030888,6,0.000332,0,0.868332
273,,,0.986437,262476,730,2756,2,0.891631,0.93923,6.828129,0.031625,0.031626,8,0.000367,0,0.889062
274,,,0.993211,209493,650,1541,2,0.821146,0.891095,3.482523,0.02826,0.02826,2,0.000289,0,0.794449
275,,,0.978781,328665,820,17983,2,0.986936,0.993381,11.76514,0.035392,0.035392,2,0.001357,0,0.994951
276,,,0.969548,331150,827,30269,2,0.99521,0.997593,22.533012,0.035527,0.035527,4,0.00215,0,0.998743
277,,,0.978031,328413,820,22363,2,0.986936,0.993381,12.803305,0.035378,0.035378,10,0.00164,0,0.994563
278,,,0.967699,331319,828,31061,2,0.996403,0.998195,49.775921,0.035536,0.035536,1,0.002215,0,0.998996
279,,,0.977677,329096,821,16560,2,0.988109,0.993983,13.170078,0.035415,0.035415,8,0.001276,0,0.995605
280,,,0.973407,330861,825,31069,2,0.992832,0.99639,17.209223,0.035511,0.035511,4,0.002196,0,0.998293
281,,,0.981943,324916,814,17569,2,0.979953,0.989771,10.19212,0.035188,0.035188,8,0.001336,0,0.989215
282,,,0.965878,331495,829,25099,2,0.997599,0.998797,40.727881,0.035546,0.035546,4,0.001821,0,0.999268
283,,,0.987131,286962,763,3386,2,0.92436,0.959085,7.370036,0.033068,0.033068,2,0.000413,0,0.929624
284,,,0.988333,313505,797,11455,2,0.960694,0.979543,6.073474,0.034563,0.034563,8,0.000935,0,0.971643
285,,,0.970274,331398,827,23435,2,0.99521,0.997593,21.575878,0.03554,0.03554,8,0.001719,0,0.999116
286,,,0.968249,331507,828,32189,2,0.996403,0.998195,27.884043,0.035546,0.035546,4,0.002274,0,0.99929
287,,,0.970037,331317,827,23559,2,0.99521,0.997593,22.004731,0.035536,0.035536,1,0.001724,0,0.998995
288,,,0.976101,330169,823,15251,2,0.990465,0.995187,14.373321,0.035474,0.035474,6,0.001192,0,0.997239
289,,,0.979222,327210,818,13215,2,0.984597,0.992178,12.280952,0.035313,0.035313,6,0.001055,0,0.992728
290,,,0.970037,331317,827,23257,2,0.99521,0.997593,22.004731,0.035536,0.035536,5,0.001704,0,0.998995
291,,,0.972786,330650,825,21635,2,0.992832,0.99639,21.881303,0.0355,0.0355,9,0.0016,0,0.997972
292,,,0.973392,330856,825,24172,2,0.992832,0.99639,17.227587,0.035511,0.035511,8,0.001767,0,0.99829
293,,,0.979458,328090,819,11801,2,0.985765,0.99278,11.089108,0.035361,0.035361,6,0.00097,0,0.994072
294,,,0.991807,136423,525,1119,2,0.730871,0.815884,5.150543,0.022846,0.022846,4,0.000256,0,0.642258
295,,,0.982231,327413,817,12420,2,0.983432,0.991576,9.04417,0.035324,0.035324,6,0.001003,0,0.993029
296,,,0.96838,331552,828,28558,2,0.996403,0.998195,27.564243,0.035549,0.035549,4,0.00204,0,0.999353
297,,,0.966967,331869,829,35454,2,0.997599,0.998797,29.216735,0.035566,0.035566,4,0.00248,0,0.999837
298,,,0.976257,330222,823,20157,2,0.990465,0.995187,14.015014,0.035476,0.035476,6,0.001508,0,0.997315
299,,,0.983003,325267,814,10457,2,0.979953,0.989771,8.608934,0.035208,0.035208,6,0.000868,0,0.989763
300,,,0.982148,326584,816,15237,2,0.98227,0.990975,9.128451,0.035279,0.035279,6,0.001184,0,0.991771
301,,,0.994061,282195,754,2241,2,0.915198,0.95367,3.048647,0.032797,0.032797,6,0.000333,0,0.922001
302,,,0.984202,322469,810,9510,2,0.975352,0.987365,8.479504,0.035056,0.035056,8,0.00081,0,0.985486
303,,,0.97066,331530,827,37637,2,0.99521,0.997593,20.209056,0.035547,0.035547,4,0.002634,0,0.999318
304,,,0.980587,326865,817,11089,2,0.983432,0.991576,10.975086,0.035294,0.035294,8,0.000924,0,0.992197
305,,,0.976303,329435,822,22938,2,0.989286,0.994585,15.57754,0.035434,0.035434,2,0.001681,0,0.99612
306,,,0.98287,326023,815,11522,2,0.98111,0.990373,9.087925,0.035249,0.035249,8,0.000942,0,0.990912
307,,,0.977891,327565,819,15759,2,0.985765,0.99278,14.034507,0.035332,0.035332,8,0.001221,0,0.99327
308,,,0.981663,322432,811,7228,2,0.976498,0.987966,10.921575,0.035053,0.035053,8,0.000664,0,0.985427
309,,,0.984053,321624,809,8169,2,0.974209,0.986763,9.125196,0.035009,0.035009,6,0.000721,0,0.984182
310,,,0.985142,319595,806,7902,2,0.970794,0.984958,8.235906,0.034899,0.034899,6,0.000707,0,0.981074
311,,,0.969776,330427,826,30530,2,0.994019,0.996992,25.710421,0.035488,0.035488,5,0.002177,0,0.997642
312,,,0.974938,330578,824,24840,2,0.991647,0.995788,15.344859,0.035496,0.035496,6,0.00181,0,0.99786
313,,,0.975467,328352,821,20038,2,0.988109,0.993983,15.916716,0.035375,0.035375,8,0.001498,0,0.994476
314,,,0.978711,325441,816,12510,2,0.98227,0.990975,13.397836,0.035217,0.035217,8,0.001011,0,0.990019
315,,,0.966967,331869,829,32879,2,0.997599,0.998797,29.216735,0.035566,0.035566,4,0.00232,0,0.999837
316,,,0.977579,329063,821,17286,2,0.988109,0.993983,13.197611,0.035414,0.035414,6,0.001321,0,0.995555
317,,,0.982381,306164,790,5201,2,0.952982,0.975331,10.412436,0.034156,0.034156,2,0.000532,0,0.960206
318,,,0.99978,63532,357,527,2,0.636782,0.714801,0.019188,0.015635,0.015635,8,0.000215,0,0.439537
319,,,0.974547,327243,820,12448,2,0.986936,0.993381,21.339638,0.035315,0.035315,2,0.001,0,0.992783
320,,,0.96482,331932,830,37831,2,0.998798,0.999398,41.690315,0.035569,0.035569,4,0.002639,0,0.999934
321,,,0.994171,52021,324,341,2,0.621076,0.694946,4.499967,0.014151,0.014151,8,0.000205,0,0.39783
322,,,0.988376,318260,803,13324,2,0.967404,0.983153,5.50947,0.034826,0.034826,6,0.001054,0,0.979018
323,,,0.97066,331530,827,23283,2,0.99521,0.997593,20.209056,0.035547,0.035547,4,0.001707,0,0.999318
324,,,0.975914,316601,806,7917,2,0.970794,0.984958,20.849289,0.034734,0.034734,2,0.000705,0,0.976445
325,,,0.98408,322429,810,4706,2,0.975352,0.987365,8.397315,0.035053,0.035053,6,0.000496,0,0.985427
326,,,0.982054,327354,817,15430,2,0.983432,0.991576,9.176131,0.035321,0.035321,6,0.001196,0,0.99294
327,,,0.972095,331217,826,29209,2,0.994019,0.996992,18.54866,0.03553,0.03553,4,0.002084,0,0.998838
328,,,0.975059,329015,822,15947,2,0.989286,0.994585,17.109636,0.035411,0.035411,6,0.001235,0,0.995487
329,,,0.988371,290345,767,2809,2,0.928492,0.961492,5.210661,0.033264,0.033264,6,0.000371,0,0.935114
330,,,0.973578,330117,824,25057,2,0.991647,0.995788,18.473133,0.035471,0.035471,4,0.001808,0,0.997161
331,,,0.975465,329954,823,19897,2,0.990465,0.995187,15.368691,0.035462,0.035462,8,0.001494,0,0.996913
332,,,0.981869,325691,815,12341,2,0.98111,0.990373,10.035365,0.035231,0.035231,6,0.000997,0,0.990415
333,,,0.973749,330175,824,21189,2,0.991647,0.995788,17.266385,0.035474,0.035474,8,0.001576,0,0.997257
334,,,0.968249,331507,828,38750,2,0.996403,0.998195,27.884043,0.035546,0.035546,4,0.002686,0,0.99929
335,,,0.977876,328361,820,12437,2,0.986936,0.993381,13.221308,0.035376,0.035376,8,0.00101,0,0.994485
336,,,0.979091,327967,819,12224,2,0.985765,0.99278,12.139926,0.035354,0.035354,8,0.000999,0,0.993882
337,,,0.977675,309346,796,6635,2,0.959584,0.978941,40.602069,0.034334,0.034334,2,0.000636,0,0.965203
338,,,0.981104,323841,813,11089,2,0.978799,0.98917,10.461668,0.03513,0.03513,8,0.000915,0,0.987594
339,,,0.982165,325789,815,10784,2,0.98111,0.990373,9.654885,0.035236,0.035236,8,0.000895,0,0.990561
340,,,0.975984,328526,821,15849,2,0.988109,0.993983,15.069336,0.035385,0.035385,8,0.001227,0,0.994741
341,,,0.979216,328009,819,14242,2,0.985765,0.99278,11.68136,0.035356,0.035356,2,0.001117,0,0.993946
342,,,0.978085,327630,819,13676,2,0.985765,0.99278,13.375622,0.035336,0.035336,8,0.001087,0,0.993364
343,,,0.975749,330050,823,19123,2,0.990465,0.995187,15.069056,0.035467,0.035467,6,0.001442,0,0.997062
344,,,0.992809,259844,724,2123,2,0.885928,0.93562,3.305316,0.031471,0.031471,2,0.000327,0,0.88472
345,,,0.962623,331975,831,41752,1,1,1,60.733919,0.035571,0.035571,4,0.002894,0,1
346,,,0.968365,331547,828,34426,2,0.996403,0.998195,27.609714,0.035548,0.035548,4,0.002418,0,0.999344
347,,,0.979749,327386,818,9948,2,0.984597,0.992178,10.916851,0.035323,0.035323,6,0.00084,0,0.993001
348,,,0.975771,327654,820,13568,2,0.986936,0.993381,15.447152,0.035338,0.035338,8,0.001074,0,0.993418
349,,,0.983974,322394,810,3830,2,0.975352,0.987365,8.265536,0.035052,0.035052,8,0.000441,0,0.985381
350,,,0.97238,330512,825,25492,2,0.992832,0.99639,23.288761,0.035492,0.035492,2,0.00185,0,0.997767
351,,,0.984227,322477,810,7659,2,0.975352,0.987365,8.308642,0.035056,0.035056,8,0.000692,0,0.985493
352,,,0.97965,327353,818,14951,2,0.984597,0.992178,11.745565,0.035321,0.035321,8,0.001172,0,0.992939
353,,,0.982634,324346,813,12806,2,0.978799,0.98917,9.580502,0.035157,0.035157,6,0.001025,0,0.988345
354,,,0.978927,328714,820,24345,2,0.986936,0.993381,12.026077,0.035394,0.035394,1,0.001769,0,0.995014
355,,,0.991919,301355,780,5100,2,0.942177,0.969314,3.748422,0.033885,0.033885,6,0.000519,0,0.952583
356,,,0.966967,331869,829,34300,2,0.997599,0.998797,29.216735,0.035566,0.035566,4,0.002412,0,0.999837
357,,,0.982366,322663,811,13079,2,0.976498,0.987966,9.945439,0.035066,0.035066,6,0.001042,0,0.985782
358,,,0.988372,64939,363,462,2,0.639723,0.718412,3.134504,0.015719,0.015719,4,0.000213,0,0.441888
359,,,0.981131,325446,815,8071,2,0.98111,0.990373,10.088201,0.035217,0.035217,6,0.000724,0,0.990039
360,,,0.998488,148560,546,1150,2,0.744624,0.82852,0.317047,0.023836,0.023836,6,0.000257,0,0.670091
361,,,0.970111,330541,826,26932,2,0.994019,0.996992,26.156042,0.035494,0.035494,4,0.001936,0,0.997811
362,,,0.985382,317296,803,6808,2,0.967404,0.983153,7.837396,0.034772,0.034772,6,0.000632,0,0.977511
363,,,0.971655,331067,826,25942,2,0.994019,0.996992,20.040756,0.035522,0.035522,5,0.001881,0,0.998611
364,,,0.978267,315005,803,8380,2,0.967404,0.983153,39.280143,0.034648,0.034648,2,0.000734,0,0.974035
365,,,0.971579,329439,824,11519,2,0.991647,0.995788,29.920905,0.035434,0.035434,2,0.000954,0,0.99613
366,,,0.975903,330102,823,23739,2,0.990465,0.995187,14.728708,0.03547,0.03547,1,0.001737,0,0.997133
367,,,0.988122,311866,795,6298,2,0.958478,0.978339,5.978039,0.034476,0.034476,6,0.000598,0,0.96919
368,,,0.979948,328254,819,16153,2,0.985765,0.99278,10.780676,0.03537,0.03537,6,0.001245,0,0.994317
369,,,0.973861,330213,824,14676,2,0.991647,0.995788,17.826669,0.035476,0.035476,2,0.001145,0,0.997307
370,,,0.96838,331552,828,30535,2,0.996403,0.998195,27.564243,0.035549,0.035549,4,0.00217,0,0.999353
371,,,0.985498,316543,802,10590,2,0.966279,0.982551,8.68888,0.034732,0.034732,8,0.00088,0,0.976384
372,,,0.98815,279773,753,2685,2,0.914191,0.953069,6.541838,0.032659,0.032659,2,0.00036,0,0.918119
373,,,0.990097,315644,799,6341,2,0.96292,0.980746,4.53158,0.034683,0.034683,8,0.000603,0,0.975016
374,,,1,25200,225,225,2,0.578288,0.635379,0,0.009846,0.009846,4,0.000195,0,0.276792
375,,,0.973566,330113,824,20577,2,0.991647,0.995788,18.489279,0.035471,0.035471,2,0.001531,0,0.997158
376,,,0.985056,321156,808,9537,2,0.973068,0.986161,8.548422,0.034984,0.034984,8,0.000816,0,0.983472
377,,,0.968266,331513,828,26319,2,0.996403,0.998195,27.850351,0.035546,0.035546,1,0.00191,0,0.999292
378,,,0.992992,296287,773,5841,2,0.934758,0.965102,3.327414,0.033606,0.033606,6,0.000566,0,0.944733
379,,,0.976243,330217,823,21344,2,0.990465,0.995187,14.034166,0.035476,0.035476,6,0.001582,0,0.997312
380,,,0.973658,330144,824,20897,2,0.991647,0.995788,17.435847,0.035472,0.035472,8,0.001558,0,0.997203
381,,,0.965298,331296,829,30830,2,0.997599,0.998797,57.594055,0.035535,0.035535,4,0.002198,0,0.998962
382,,,0.976101,330169,823,20139,2,0.990465,0.995187,14.373321,0.035474,0.035474,8,0.001506,0,0.997239
383,,,0.982429,325077,814,8822,2,0.979953,0.989771,9.654485,0.035197,0.035197,8,0.00077,0,0.989474
384,,,0.980394,320428,809,11966,2,0.974209,0.986763,22.104498,0.034944,0.034944,8,0.000968,0,0.982341
385,,,0.981225,326277,816,10227,2,0.98227,0.990975,10.447935,0.035263,0.035263,8,0.000859,0,0.991307
386,,,0.96897,331754,828,36971,2,0.996403,0.998195,22.928373,0.03556,0.03556,4,0.002581,0,0.999661
387,,,0.980685,324500,814,5416,2,0.979953,0.989771,11.217837,0.035166,0.035166,2,0.000547,0,0.988595
388,,,0.982642,326748,816,9732,2,0.98227,0.990975,8.821112,0.035288,0.035288,8,0.00083,0,0.992016
389,,,0.976116,330174,823,16162,2,0.990465,0.995187,14.356083,0.035474,0.035474,6,0.00125,0,0.997242
390,,,0.96897,331754,828,28094,2,0.996403,0.998195,22.928373,0.03556,0.03556,5,0.00202,0,0.999661
391,,,0.980914,326974,817,11071,2,0.983432,0.991576,10.141189,0.0353,0.0353,8,0.000917,0,0.992367
392,,,0.974153,330312,824,25406,2,0.991647,0.995788,16.703429,0.035481,0.035481,4,0.001832,0,0.997458
393,,,0.976474,328691,821,17693,2,0.988109,0.993983,15.260326,0.035394,0.035394,2,0.00134,0,0.994995
394,,,0.984811,317903,804,4983,2,0.968531,0.983755,8.683604,0.034806,0.034806,8,0.000516,0,0.978482
395,,,0.977172,329728,822,20907,2,0.989286,0.994585,13.501486,0.03545,0.03545,6,0.001552,0,0.996569
396,,,0.989633,302979,783,5721,2,0.945392,0.971119,5.278955,0.033982,0.033982,8,0.000558,0,0.95529
397,,,0.995447,193491,624,1157,2,0.800578,0.875451,2.033131,0.027164,0.027164,2,0.000263,0,0.763628
398,,,0.994884,260387,724,2032,2,0.885928,0.93562,2.093737,0.031523,0.031523,6,0.000315,0,0.886179
399,,,0.992084,301405,780,3520,2,0.942177,0.969314,3.533404,0.033897,0.033897,6,0.000415,0,0.952916
400,,,0.974265,330350,824,21167,2,0.991647,0.995788,16.434057,0.035483,0.035483,8,0.001573,0,0.997514
401,,,0.970013,328908,824,16015,2,0.991647,0.995788,47.497655,0.035405,0.035405,6,0.00125,0,0.995323
402,,,0.985584,317361,803,6083,2,0.967404,0.983153,7.587085,0.034777,0.034777,8,0.000588,0,0.977659
403,,,0.986876,316195,801,10980,2,0.965157,0.981949,7.477067,0.034713,0.034713,2,0.0009,0,0.975842
404,,,0.985186,317233,803,6077,2,0.967404,0.983153,7.663843,0.034769,0.034769,6,0.000588,0,0.977418
405,,,0.976127,330178,823,20512,2,0.990465,0.995187,14.321291,0.035474,0.035474,6,0.00152,0,0.997252
406,,,0.972095,331217,826,31263,2,0.994019,0.996992,18.54866,0.03553,0.03553,4,0.002218,0,0.998838
407,,,0.977674,328293,820,15092,2,0.986936,0.993381,13.937234,0.035372,0.035372,8,0.00118,0,0.994377
408,,,0.963893,331613,830,36467,2,0.998798,0.999398,59.346154,0.035552,0.035552,4,0.002549,0,0.999452
409,,,0.967077,331106,828,35158,2,0.996403,0.998195,51.587458,0.035524,0.035524,4,0.002471,0,0.998673
410,,,0.986592,272690,744,3064,2,0.905229,0.947653,7.26742,0.032235,0.032235,2,0.000388,0,0.90621
411,,,0.966967,331869,829,40109,2,0.997599,0.998797,29.216735,0.035566,0.035566,4,0.002783,0,0.999837
412,,,0.98624,321542,808,7716,2,0.973068,0.986161,6.627249,0.035005,0.035005,2,0.000693,0,0.98407
413,,,0.978724,327844,819,12822,2,0.985765,0.99278,12.220334,0.035348,0.035348,8,0.001037,0,0.993699
414,,,0.976699,324772,816,10936,2,0.98227,0.990975,40.933304,0.035181,0.035181,8,0.00091,0,0.989022
415,,,0.972115,330422,825,23403,2,0.992832,0.99639,22.972451,0.035487,0.035487,2,0.001709,0,0.997627
416,,,0.966017,331543,829,30186,2,0.997599,0.998797,52.575099,0.035548,0.035548,4,0.002149,0,0.999339
417,,,0.973522,330900,825,24844,2,0.992832,0.99639,16.921624,0.035513,0.035513,5,0.001815,0,0.998353
418,,,0.983454,323818,812,6136,2,0.977647,0.988568,8.603176,0.035129,0.035129,2,0.000592,0,0.987555
419,,,0.98119,327066,817,9813,2,0.983432,0.991576,10.143569,0.035305,0.035305,8,0.000833,0,0.992509
420,,,0.988216,311111,794,5747,2,0.957373,0.977738,5.997572,0.034436,0.034436,2,0.000559,0,0.968061
421,,,0.977711,326705,818,8593,2,0.984597,0.992178,14.009085,0.035286,0.035286,2,0.000756,0,0.991963
422,,,0.969768,329624,825,19151,2,0.992832,0.99639,48.040111,0.035444,0.035444,2,0.00144,0,0.996414
423,,,0.971696,331081,826,23533,2,0.994019,0.996992,19.941204,0.035523,0.035523,10,0.00172,0,0.998632
424,,,0.995351,236600,690,2478,2,0.854938,0.915162,2.090527,0.030062,0.030062,6,0.000343,0,0.845095
425,,,0.96838,331552,828,29498,2,0.996403,0.998195,27.564243,0.035549,0.035549,4,0.002103,0,0.999353
426,,,0.974837,330544,824,19622,2,0.991647,0.995788,15.587017,0.035494,0.035494,6,0.001473,0,0.997808
427,,,0.994578,241934,698,2105,2,0.862033,0.919976,2.370018,0.030393,0.030393,1,0.000318,0,0.85441
428,,,0.982052,326552,816,9708,2,0.98227,0.990975,9.614132,0.035277,0.035277,6,0.000826,0,0.991715
429,,,0.986323,321569,808,8503,2,0.973068,0.986161,7.250409,0.035006,0.035006,8,0.00075,0,0.984099
430,,,0.978935,327114,818,11464,2,0.984597,0.992178,12.097692,0.035308,0.035308,6,0.00094,0,0.992589
431,,,0.98882,316818,801,4969,2,0.965157,0.981949,5.243804,0.034747,0.034747,6,0.000512,0,0.976801
432,,,0.988107,315799,800,5399,2,0.964037,0.981348,6.178685,0.034691,0.034691,6,0.00054,0,0.975242
433,,,0.966816,331817,829,27470,2,0.997599,0.998797,35.346398,0.035563,0.035563,2,0.001979,0,0.999758
434,,,0.976105,329368,822,18124,2,0.989286,0.994585,14.602474,0.03543,0.03543,0,0.001365,0,0.996022
435,,,0.968266,331513,828,27102,2,0.996403,0.998195,27.850351,0.035546,0.035546,4,0.001951,0,0.999292
436,,,0.989096,309038,791,6592,2,0.954076,0.975933,5.548751,0.03432,0.03432,2,0.000613,0,0.964801
437,,,0.983171,322131,810,6538,2,0.975352,0.987365,9.113757,0.035037,0.035037,8,0.00062,0,0.984974
438,,,0.982002,323340,812,8627,2,0.977647,0.988568,10.29507,0.035103,0.035103,8,0.000759,0,0.986817
439,,,0.96857,330816,827,19977,2,0.99521,0.997593,49.827988,0.035509,0.035509,2,0.001498,0,0.998229
440,,,0.987979,151887,555,1344,2,0.750678,0.833935,7.923334,0.024098,0.024098,4,0.000272,0,0.677437
441,,,0.995171,286272,759,3974,2,0.920266,0.956679,2.5285,0.033038,0.033038,8,0.000444,0,0.928751
442,,,0.971655,331067,826,30731,2,0.994019,0.996992,20.040756,0.035522,0.035522,0,0.002184,0,0.998611
443,,,0.966878,330238,827,15139,2,0.99521,0.997593,55.689861,0.035477,0.035477,2,0.001186,0,0.997354
444,,,0.995135,287773,761,3943,2,0.922309,0.957882,2.130761,0.03312,0.03312,8,0.000442,0,0.931068
445,,,0.971123,330886,826,25747,2,0.994019,0.996992,20.796634,0.035512,0.035512,0,0.001864,0,0.998336
446,,,0.974837,330544,824,19973,2,0.991647,0.995788,15.587017,0.035494,0.035494,1,0.001492,0,0.997808
447,,,0.987214,313937,798,3908,2,0.961806,0.980144,6.807128,0.034588,0.034588,6,0.000444,0,0.972344
448,,,0.983067,325288,814,9285,2,0.979953,0.989771,8.972866,0.035209,0.035209,2,0.000797,0,0.989786
449,,,0.97643,328676,821,22177,2,0.988109,0.993983,14.972529,0.035393,0.035393,3,0.001632,0,0.994962
